pmcid	forename_lastname	affiliation
4922248	Cory D._Suski	Department of Natural Resources and Environmental Sciences, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA        
4922248	Craig K. R._Willis	Department of Biology and Centre for Forest Interdisciplinary Research, University of Winnipeg, Winnipeg, MB, Canada R3B 2E9        
4922248	Oliver P._Love	Department of Biological Sciences, University of Windsor, Windsor, ON, Canada N9B 3P4        
4429555	Annie_Deslauriers	        D&#xE9;partement des Sciences Fondamentales, Universit&#xE9; du Qu&#xE9;bec &#xE0; Chicoutimi, Chicoutimi, QC        Canada      
4429555	Laurie_Caron	        D&#xE9;partement des Sciences Fondamentales, Universit&#xE9; du Qu&#xE9;bec &#xE0; Chicoutimi, Chicoutimi, QC        Canada      
4429555	Sergio_Rossi	        D&#xE9;partement des Sciences Fondamentales, Universit&#xE9; du Qu&#xE9;bec &#xE0; Chicoutimi, Chicoutimi, QC        Canada      
4289973	Lisa_Fors	Department of Ecology, Environment and Plant Sciences, Stockholm University, 106 91 Stockholm, Sweden 
4289973	Ilme_Liblikas	Institute of Technology, University of Tartu, Tartu, 50411 Estonia 
4289973	Petter_Andersson	Department of Ecology, Environment and Plant Sciences, Stockholm University, 106 91 Stockholm, Sweden 
4289973	Anna-Karin_Borg-Karlson	Department of Chemistry, KTH Royal Institute of Technology, 100 44 Stockholm, Sweden 
4289973	Nancy_Cabezas	Department of Chemistry, KTH Royal Institute of Technology, 100 44 Stockholm, Sweden 
4289973	Raimondas_Mozuraitis	Department of Chemistry, KTH Royal Institute of Technology, 100 44 Stockholm, Sweden 
4289973	Peter A._Hamb&#xE4;ck	Department of Ecology, Environment and Plant Sciences, Stockholm University, 106 91 Stockholm, Sweden 
3962298	Wyatt I_Williams	Department of Bioagricultural Sciences and Pest Management, Colorado State University          Fort Collins, CO, USA        
3962298	Jonathan M_Friedman	U.S. Geological Survey, Fort Collins Science Center          Fort Collins, CO, USA        
3962298	John F_Gaskin	USDA, Agricultural Research Service          Sidney, MT, USA        
3962298	Andrew P_Norton	Department of Bioagricultural Sciences and Pest Management, Colorado State University          Fort Collins, CO, USA        
3890286	David Maxwell_Suckling	Biosecurity Group, The New Zealand Institute of Plant and Food Research Ltd, Christchurch, New Zealand
3890286	Ren&#xE9; Fran&#xE7;ois Henri_Sforza	European Biological Control Laboratory, USDA-ARS, Campus International de Baillarguet, Montferrier-sur-Lez, France
3407869	Dan W_Bean	Colorado Department of Agriculture, Biological Pest Control          Palisade, CO, USA        
3407869	Peter_Dalin	Department of Ecology, Swedish University of Agricultural Sciences          Uppsala, Sweden        
3407869	Tom L_Dudley	Marine Science Institute, University of California Santa Barbara          CA, USA        
2941043	Jocelyn G._Millar	Department of Entomology, University of California, Riverside, CA 92521 USA 
2941043	J. Steven_McElfresh	Department of Entomology, University of California, Riverside, CA 92521 USA 
2941043	Carmen_Romero	Department of Entomology, University of California, Riverside, CA 92521 USA 
2941043	Marta_Vila	Department of Molecular and Cell Biology, Faculty of Sciences, University of A Coruna, Campus da Zapateira, E-15008 A Coruna, Spain 
2941043	Neus_Mar&#xED;-Mena	Department of Molecular and Cell Biology, Faculty of Sciences, University of A Coruna, Campus da Zapateira, E-15008 A Coruna, Spain 
2941043	Carlos_Lopez-Vaamonde	INRA, UR0633 Zoologie Foresti&#xE8;re, F-45075 Orl&#xE9;ans, France 
